0	80.37217	108.29306
1	388.72740	472.99273
2	596.51838	443.34199
3	1732.92413	2246.13484
4	2620.34856	3211.34630
5	7725.81780	8923.26187
6	635.29828	710.87643
7	26886.43166	30488.94463
8	8045.34206	8909.13378
9	15989.87109	18264.41194
10	381.18799	772.01315
11	9867.85020	11538.14067
12	1880.45641	2117.46468
13	21639.97543	24786.00657
14	6636.28115	7544.80153
15	603.87142	554.35359
16	1794.46354	2078.17081
17	3178.19676	3614.28375
